lat_deg,lon_deg
33.58842146,73.14420065
33.58840638,73.14421100
33.58839902,73.14421869
33.58838197,73.14423098
33.58836610,73.14424118
33.58834991,73.14425449
33.58833335,73.14426700
33.58831860,73.14427858
33.58830242,73.14429128
33.58828603,73.14430385
33.58827056,73.14431629
33.58825484,73.14432919
33.58823824,73.14434144
33.58822219,73.14435218
33.58820718,73.14436361
33.58819109,73.14437571
33.58817485,73.14438764
33.58815830,73.14439912
33.58814268,73.14441047
33.58812772,73.14442340
33.58811194,73.14443482
33.58809723,73.14444670
33.58808163,73.14445897
33.58806573,73.14446987
33.58804908,73.14448212
33.58803363,73.14449396
33.58801866,73.14450605
33.58800766,73.14451178
33.58797679,73.14453463
33.58796038,73.14454675
33.58794368,73.14455890
33.58792774,73.14457068
33.58791149,73.14458217
33.58789462,73.14459445
33.58786385,73.14461781
33.58784760,73.14462993
33.58783147,73.14464196
33.58781514,73.14465211
33.58779979,73.14466336
33.58776699,73.14468752
33.58775073,73.14469822
33.58772027,73.14472067
33.58770326,73.14473402
33.58768625,73.14474669
33.58766646,73.14476622
33.58765550,73.14476823
33.58763860,73.14477899
33.58762198,73.14478970
33.58759055,73.14481097
33.58757508,73.14482185
