utc,obssec,lat,long,altitude,vel_n(NED),vel_e(NED),vel_d(NED)
2026-02-06 11:27:0.805,473236.700000,33.579645500,73.150753860,440.054,-11.867144,7.735791,0.113430
2026-02-06 11:27:0.917,473236.800000,33.579636090,73.150761630,440.081,-11.623077,7.816277,0.152389
2026-02-06 11:27:0.997,473236.900000,33.579625740,73.150770200,439.800,-11.715893,7.962116,-0.738166
2026-02-06 11:27:1.108,473237.000000,33.579616530,73.150777360,439.437,-11.795308,7.886265,0.446422
2026-02-06 11:27:1.221,473237.100000,33.579606310,73.150787510,439.728,-11.765179,7.938773,0.259887
2026-02-06 11:27:1.379,473237.300000,33.579584670,73.150803740,439.956,-11.732695,7.834431,0.271067
2026-02-06 11:27:1.557,473237.400000,33.579574700,73.150811580,439.946,-11.883027,7.645295,-0.003206
2026-02-06 11:27:1.665,473237.500000,33.579563300,73.150820160,440.132,-12.049936,7.641070,-0.396400
2026-02-06 11:27:1.761,473237.600000,33.579553780,73.150830690,439.863,-11.782359,7.593560,-0.701889
2026-02-06 11:27:1.824,473237.700000,33.579543380,73.150840830,439.821,-11.824519,7.884585,-0.123463
2026-02-06 11:27:1.919,473237.800000,33.579531960,73.150848590,439.357,-11.723938,7.620132,0.115493
2026-02-06 11:27:1.999,473237.900000,33.579521240,73.150855450,438.870,-11.768846,7.553103,0.507398
2026-02-06 11:27:2.091,473238.000000,33.579510200,73.150864760,438.914,-11.791341,7.696263,0.243011
2026-02-06 11:27:2.192,473238.100000,33.579499330,73.150873160,439.101,-11.839932,7.811548,-0.334682
2026-02-06 11:27:2.289,473238.200000,33.579487310,73.150882080,439.435,-12.075535,7.553359,-0.570280
2026-02-06 11:27:2.383,473238.300000,33.579478620,73.150890380,438.337,-11.774118,7.712098,-0.063154
2026-02-06 11:27:2.560,473238.400000,33.579466710,73.150899980,438.702,-11.821884,7.642166,0.199410
2026-02-06 11:27:2.635,473238.500000,33.579456540,73.150907980,438.562,-11.878294,7.710141,0.249858
2026-02-06 11:27:2.779,473238.600000,33.579446410,73.150917170,438.575,-11.974574,7.550724,0.537457
2026-02-06 11:27:2.858,473238.700000,33.579434890,73.150926650,438.558,-12.203854,7.891693,0.007381
2026-02-06 11:27:2.969,473238.800000,33.579423430,73.150935570,438.952,-11.982559,7.686680,0.254871
2026-02-06 11:27:3.032,473238.900000,33.579413170,73.150946120,439.031,-11.883584,7.731852,-0.443958
2026-02-06 11:27:3.127,473239.000000,33.579402060,73.150953440,438.834,-12.153694,7.611078,0.033715
2026-02-06 11:27:3.209,473239.100000,33.579391280,73.150962510,439.183,-12.028091,7.653906,-0.070924
2026-02-06 11:27:3.319,473239.200000,33.579381350,73.150969740,439.097,-11.988291,7.779904,0.090465
2026-02-06 11:27:3.436,473239.300000,33.579369710,73.150977940,439.564,-12.107088,7.654929,0.056080
2026-02-06 11:27:3.529,473239.400000,33.579358190,73.150985490,439.256,-12.021654,7.874001,-0.298763
2026-02-06 11:27:3.605,473239.500000,33.579347670,73.150991730,439.022,-12.098883,7.614353,0.472706
2026-02-06 11:27:3.700,473239.600000,33.579336590,73.151000070,438.677,-12.067031,7.630080,0.487234
2026-02-06 11:27:3.875,473239.700000,33.579325370,73.151009540,438.680,-12.214250,7.758850,-0.536519
2026-02-06 11:27:3.986,473239.900000,33.579303060,73.151024560,438.625,-12.067157,7.680789,-0.040672
2026-02-06 11:27:4.129,473240.000000,33.579290430,73.151040820,440.026,-12.047230,8.074586,-1.031456
2026-02-06 11:27:4.225,473240.100000,33.579282180,73.151041490,438.805,-12.174025,7.881943,-0.561404
2026-02-06 11:27:4.304,473240.200000,33.579270300,73.151051570,439.344,-11.983452,7.884669,-0.031668
2026-02-06 11:27:4.385,473240.300000,33.579259820,73.151057700,439.068,-12.134163,7.565710,-0.219948
2026-02-06 11:27:4.485,473240.400000,33.579249890,73.151066010,439.184,-12.186930,7.928398,0.127532
2026-02-06 11:27:4.601,473240.500000,33.579238930,73.151073590,439.343,-12.283982,7.739422,-0.096681
2026-02-06 11:27:4.766,473240.600000,33.579228240,73.151081400,439.503,-12.239097,7.816005,-0.067325
2026-02-06 11:27:4.865,473240.700000,33.579216580,73.151090800,439.246,-12.159207,7.674454,0.178539
2026-02-06 11:27:4.941,473240.800000,33.579204980,73.151097850,439.687,-12.079207,7.771236,0.241727
2026-02-06 11:27:5.004,473240.900000,33.579195560,73.151105750,439.844,-12.205565,7.912849,0.121725
2026-02-06 11:27:5.084,473241.000000,33.579183710,73.151116120,440.033,-12.163790,7.603862,-0.518962
2026-02-06 11:27:5.227,473241.100000,33.579173380,73.151123350,440.014,-12.274786,7.805678,0.204545
2026-02-06 11:27:5.314,473241.200000,33.579162550,73.151132320,440.187,-12.100911,7.710332,0.532317
2026-02-06 11:27:5.402,473241.300000,33.579157200,73.151086550,433.665,-12.064782,7.628874,0.026470
2026-02-06 11:27:5.514,473241.400000,33.579139270,73.151151530,440.655,-12.160278,7.779618,-0.521235
2026-02-06 11:27:5.605,473241.500000,33.579129210,73.151158650,440.053,-12.122341,7.651039,-0.143204
2026-02-06 11:27:5.704,473241.600000,33.579118990,73.151167740,439.787,-12.014090,7.628732,0.093552
2026-02-06 11:27:5.832,473241.700000,33.579108110,73.151176010,439.942,-11.891269,7.786433,-0.008431
2026-02-06 11:27:5.896,473241.800000,33.579097280,73.151183540,439.925,-11.865661,7.551849,0.021816
2026-02-06 11:27:6.070,473241.900000,33.579086200,73.151191210,439.897,-11.928089,7.879245,0.322912
2026-02-06 11:27:6.156,473242.000000,33.579076630,73.151198000,439.494,-12.029822,7.754990,0.816650
2026-02-06 11:27:6.202,473242.100000,33.579065490,73.151206460,439.893,-11.975604,7.580054,-0.439180
2026-02-06 11:27:6.356,473242.200000,33.579054080,73.151216070,439.718,-11.886913,7.623251,-0.030644
2026-02-06 11:27:6.452,473242.300000,33.579043550,73.151223190,439.100,-11.808958,7.627675,-0.195243
2026-02-06 11:27:6.522,473242.400000,33.579033050,73.151230540,439.042,-11.811532,7.469196,-0.118025
2026-02-06 11:27:6.601,473242.500000,33.579021790,73.151238310,439.303,-11.936130,7.518426,-0.395413
2026-02-06 11:27:6.757,473242.600000,33.579010720,73.151247320,439.510,-11.782481,7.567250,-0.105930
2026-02-06 11:27:6.864,473242.700000,33.578999870,73.151255550,439.477,-12.008124,7.382902,-0.535789
2026-02-06 11:27:6.963,473242.800000,33.578989970,73.151263600,439.403,-11.919319,7.534963,-0.040652
2026-02-06 11:27:7.043,473242.900000,33.578978690,73.151269580,439.503,-11.754876,7.565593,-0.427940
2026-02-06 11:27:7.121,473243.000000,33.578968330,73.151278650,439.298,-11.679254,7.419361,0.331626
2026-02-06 11:27:7.198,473243.100000,33.578958800,73.151287300,439.058,-11.590060,7.571412,-0.563625
2026-02-06 11:27:7.286,473243.200000,33.578947440,73.151295610,439.185,-11.758466,7.445869,-0.405846
2026-02-06 11:27:7.425,473243.300000,33.578935680,73.151303240,439.313,-11.623320,7.341532,-0.214651
2026-02-06 11:27:7.491,473243.400000,33.578926060,73.151311440,439.089,-11.607076,7.313547,-0.292025
2026-02-06 11:27:7.668,473243.500000,33.578915180,73.151319610,439.299,-11.587149,7.357926,-0.303823
2026-02-06 11:27:7.761,473243.600000,33.578905080,73.151328200,439.499,-11.545155,7.525351,-0.258413
2026-02-06 11:27:7.803,473243.700000,33.578894380,73.151335830,439.426,-11.506056,7.441222,-0.243424
2026-02-06 11:27:7.922,473243.800000,33.578884550,73.151346180,439.386,-11.656089,7.384182,0.013542
2026-02-06 11:27:7.998,473243.900000,33.578874020,73.151354630,439.634,-11.659901,7.397691,-0.247325
2026-02-06 11:27:8.096,473244.000000,33.578864430,73.151361910,439.529,-11.430558,7.519057,-0.531583
2026-02-06 11:27:8.232,473244.100000,33.578853950,73.151371040,438.980,-11.589477,7.405461,-0.284175
2026-02-06 11:27:8.298,473244.200000,33.578843240,73.151379780,439.248,-11.393438,7.573678,0.035318
2026-02-06 11:27:8.411,473244.300000,33.578833620,73.151384260,438.503,-11.487718,7.435843,0.075761
2026-02-06 11:27:8.582,473244.400000,33.578823220,73.151386870,439.321,-11.481086,7.291464,-0.166693
2026-02-06 11:27:8.692,473244.500000,33.578813190,73.151395500,439.488,-11.427431,7.518716,-0.111369
2026-02-06 11:27:8.789,473244.600000,33.578802570,73.151403680,439.629,-11.582018,7.296264,0.965922
2026-02-06 11:27:8.842,473244.700000,33.578792910,73.151411440,439.495,-11.468029,7.425641,0.334053
2026-02-06 11:27:8.894,473244.800000,33.578782640,73.151420190,439.709,-11.377776,7.608230,-0.078693
2026-02-06 11:27:9.081,473244.900000,33.578770790,73.151431510,438.501,-11.348004,7.682788,0.276561
2026-02-06 11:27:9.193,473245.100000,33.578750390,73.151443630,439.819,-11.465792,7.387259,0.326082
2026-02-06 11:27:9.386,473245.200000,33.578739690,73.151451400,439.708,-11.401386,7.568851,-0.337112
2026-02-06 11:27:9.470,473245.300000,33.578730210,73.151458790,439.505,-11.378014,7.469006,0.173136
2026-02-06 11:27:9.573,473245.400000,33.578719960,73.151468050,439.664,-11.374549,7.444415,-0.297610
2026-02-06 11:27:9.680,473245.600000,33.578698810,73.151482840,439.673,-11.226330,7.456915,-0.323663
2026-02-06 11:27:9.978,473245.900000,33.578666730,73.151509000,439.933,-11.488523,7.436174,-0.752851
2026-02-06 11:27:10.188,473246.100000,33.578648350,73.151523480,439.631,-11.273029,7.110767,0.328736
2026-02-06 11:27:10.330,473246.200000,33.578638230,73.151532370,439.469,-11.227435,7.557895,0.257633
2026-02-06 11:27:10.521,473246.400000,33.578617700,73.151548250,439.442,-11.287534,7.674710,-0.279328
2026-02-06 11:27:10.650,473246.500000,33.578606430,73.151557140,439.031,-11.244321,7.474087,-0.349610
2026-02-06 11:27:10.891,473246.700000,33.578585220,73.151571960,439.286,-11.426452,7.199358,-0.190327
2026-02-06 11:27:11.080,473247.000000,33.578554900,73.151596090,439.422,-11.174337,7.301153,0.505554
2026-02-06 11:27:11.308,473247.200000,33.578533790,73.151614210,439.618,-11.153824,7.389804,0.156724
2026-02-06 11:27:11.449,473247.300000,33.578522990,73.151621450,439.686,-11.329139,7.150018,-0.139459
2026-02-06 11:27:11.632,473247.500000,33.578501890,73.151635870,439.683,-11.296555,7.279173,0.213693
2026-02-06 11:27:11.790,473247.600000,33.578492240,73.151642920,439.580,-11.136025,7.165108,0.025736
2026-02-06 11:27:11.973,473247.900000,33.578462740,73.151666500,439.436,-10.933906,7.208700,0.261338
2026-02-06 11:27:12.116,473248.000000,33.578452830,73.151673930,439.367,-11.114910,7.231543,0.111673
2026-02-06 11:27:12.291,473248.200000,33.578432940,73.151687680,439.396,-11.012941,7.182582,-0.154431
2026-02-06 11:27:12.482,473248.400000,33.578413090,73.151702650,439.896,-10.889181,7.177366,0.158554
2026-02-06 11:27:12.628,473248.500000,33.578403510,73.151710600,439.952,-10.704891,7.137323,-0.489460
2026-02-06 11:27:12.776,473248.600000,33.578393190,73.151717390,439.749,-10.919205,6.865360,-0.331325
2026-02-06 11:27:12.961,473248.800000,33.578374850,73.151732340,439.463,-10.770828,6.946948,-0.281629
2026-02-06 11:27:13.088,473249.000000,33.578356090,73.151748530,439.847,-10.768335,6.801081,-0.013194
2026-02-06 11:27:13.264,473249.100000,33.578344800,73.151774320,442.632,-10.692560,7.066664,-0.045491
2026-02-06 11:27:13.439,473249.300000,33.578325770,73.151771370,440.090,-10.684563,6.723438,0.348937
2026-02-06 11:27:13.664,473249.500000,33.578306290,73.151784440,439.796,-10.538290,6.946512,-0.170279
2026-02-06 11:27:13.845,473249.700000,33.578287060,73.151800180,439.612,-10.637344,6.865211,-0.436850
2026-02-06 11:27:14.019,473249.900000,33.578269180,73.151814210,439.528,-10.487664,6.650072,0.063225
2026-02-06 11:27:14.212,473250.100000,33.578250210,73.151829570,439.747,-10.412571,6.878306,0.027497
2026-02-06 11:27:14.429,473250.300000,33.578231340,73.151844380,440.149,-10.372602,6.721014,0.075659
2026-02-06 11:27:14.600,473250.500000,33.578213100,73.151859340,439.602,-10.223787,6.742603,-0.507964
2026-02-06 11:27:14.880,473250.800000,33.578186310,73.151881680,439.957,-10.036248,6.509446,-0.250166
2026-02-06 11:27:15.082,473251.000000,33.578167610,73.151894930,439.730,-10.082447,6.277340,0.036454
2026-02-06 11:27:15.261,473251.100000,33.578158330,73.151902450,439.792,-10.134458,6.319571,0.154528
2026-02-06 11:27:15.321,473251.200000,33.578149090,73.151909720,439.942,-10.252240,6.248124,-0.035667
2026-02-06 11:27:15.464,473251.300000,33.578138850,73.151915640,439.749,-9.977883,6.346193,-0.176735
2026-02-06 11:27:15.512,473251.400000,33.578129830,73.151922300,439.990,-10.129865,6.192606,0.323365
2026-02-06 11:27:15.656,473251.500000,33.578119980,73.151931660,439.657,-9.999749,6.353292,0.059709
2026-02-06 11:27:15.874,473251.700000,33.578101010,73.151943770,439.465,-10.077749,6.360843,-0.049783
2026-02-06 11:27:16.061,473251.900000,33.578081060,73.151959060,439.648,-10.104921,6.320270,0.028949
2026-02-06 11:27:16.228,473252.100000,33.578064080,73.151973470,439.226,-10.030069,6.185562,0.096145
2026-02-06 11:27:16.403,473252.300000,33.578047010,73.151984620,438.998,-10.101698,6.172058,0.080467
2026-02-06 11:27:16.571,473252.400000,33.578038710,73.151990240,439.272,-9.783848,6.180430,-0.010482
2026-02-06 11:27:16.610,473252.500000,33.578030190,73.151995710,439.206,-9.939409,6.325271,0.491442
2026-02-06 11:27:16.769,473252.600000,33.578021800,73.152004540,439.216,-9.930715,6.268921,0.053731
2026-02-06 11:27:16.820,473252.700000,33.578012370,73.152012400,439.364,-10.068016,6.244463,0.181967
2026-02-06 11:27:16.933,473252.800000,33.578003550,73.152018660,439.104,-10.027877,6.231953,0.090414
2026-02-06 11:27:17.048,473252.900000,33.577996420,73.152021930,438.955,-9.960478,6.044190,0.643316
2026-02-06 11:27:17.089,473253.000000,33.577986230,73.152029910,439.307,-9.928737,6.485834,-0.059382
2026-02-06 11:27:17.216,473253.100000,33.577976770,73.152037330,438.956,-10.083933,6.100819,0.290516
2026-02-06 11:27:17.446,473253.300000,33.577957270,73.152049750,439.459,-10.090044,6.112099,0.222311
2026-02-06 11:27:17.648,473253.500000,33.577936950,73.152058440,438.769,-10.203904,6.018572,0.191637
2026-02-06 11:27:17.793,473253.700000,33.577922100,73.152077250,439.179,-10.008215,6.182519,0.015133
2026-02-06 11:27:17.964,473253.800000,33.577914210,73.152083050,439.033,-10.054916,6.177640,0.134366
2026-02-06 11:27:18.145,473254.000000,33.577897490,73.152092970,438.650,-10.188511,6.034139,-0.060324
2026-02-06 11:27:18.351,473254.200000,33.577877290,73.152108830,439.319,-9.875952,5.939806,0.179989
2026-02-06 11:27:18.573,473254.400000,33.577859870,73.152120880,439.113,-9.996041,5.642966,0.032001
2026-02-06 11:27:18.728,473254.600000,33.577841880,73.152133070,439.432,-9.827381,6.267598,0.222472
2026-02-06 11:27:18.920,473254.800000,33.577823430,73.152145430,439.914,-10.004493,6.128620,-0.027851
2026-02-06 11:27:19.128,473255.000000,33.577804330,73.152157020,440.252,-9.934121,6.026224,-0.097118
2026-02-06 11:27:19.292,473255.200000,33.577787540,73.152170830,440.214,-9.792833,5.954031,0.230490
2026-02-06 11:27:19.482,473255.400000,33.577769050,73.152184520,440.013,-9.875292,6.121483,-0.615834
2026-02-06 11:27:19.624,473255.500000,33.577760700,73.152190340,439.895,-9.847322,6.057233,0.100368
2026-02-06 11:27:19.817,473255.700000,33.577741840,73.152203570,439.899,-9.948211,5.952348,0.190836
2026-02-06 11:27:19.974,473255.800000,33.577732540,73.152208830,440.125,-9.848162,5.837807,0.017381
2026-02-06 11:27:20.139,473256.000000,33.577713900,73.152220640,440.103,-9.783610,5.838752,-0.138022
2026-02-06 11:27:20.267,473256.100000,33.577705300,73.152228800,440.062,-9.669667,5.830953,0.328283
2026-02-06 11:27:20.386,473256.300000,33.577687140,73.152241850,439.869,-9.716182,5.645206,-0.358345
2026-02-06 11:27:20.500,473256.400000,33.577678260,73.152247450,439.947,-9.714929,5.729600,0.021457
2026-02-06 11:27:20.721,473256.600000,33.577661510,73.152260260,439.501,-9.579381,5.953180,-0.337257
2026-02-06 11:27:20.896,473256.800000,33.577644650,73.152270030,439.070,-9.637691,5.547194,0.362153
2026-02-06 11:27:21.077,473256.900000,33.577635250,73.152277210,439.091,-9.952553,5.708978,-0.451267
2026-02-06 11:27:21.106,473257.000000,33.577626940,73.152283350,439.029,-9.692511,5.669009,-0.393812
2026-02-06 11:27:21.300,473257.200000,33.577611130,73.152294620,438.908,-9.485643,5.539267,0.138869
2026-02-06 11:27:21.411,473257.300000,33.577602490,73.152301680,438.905,-9.313391,5.428411,-0.221287
2026-02-06 11:27:21.644,473257.500000,33.577584140,73.152316270,439.512,-9.388379,5.510294,-0.003123
2026-02-06 11:27:21.857,473257.700000,33.577567820,73.152328680,439.450,-9.104668,5.381556,-0.237390
2026-02-06 11:27:21.898,473257.800000,33.577560090,73.152332850,439.220,-9.158561,5.222742,-0.185622
2026-02-06 11:27:22.026,473257.900000,33.577551810,73.152339850,439.176,-9.057757,5.305680,-0.111528
2026-02-06 11:27:22.216,473258.100000,33.577535330,73.152353020,439.059,-8.753362,4.861707,0.631177
2026-02-06 11:27:22.349,473258.200000,33.577527830,73.152358210,439.470,-8.786910,4.948042,0.658396
2026-02-06 11:27:22.503,473258.400000,33.577511900,73.152369000,439.612,-8.867473,4.946639,0.217247
2026-02-06 11:27:22.688,473258.600000,33.577496060,73.152379150,439.342,-8.775305,4.996419,0.193300
2026-02-06 11:27:22.868,473258.700000,33.577487570,73.152384140,439.938,-8.716248,4.947011,0.082226
2026-02-06 11:27:22.932,473258.800000,33.577479090,73.152389070,440.048,-8.628261,4.819146,0.041187
2026-02-06 11:27:23.027,473258.900000,33.577471810,73.152394130,440.030,-8.623760,4.968822,0.063492
2026-02-06 11:27:23.249,473259.100000,33.577456870,73.152403560,439.656,-8.710970,4.974015,0.034263
2026-02-06 11:27:23.440,473259.300000,33.577440640,73.152413810,439.582,-8.718833,4.803987,0.214141
2026-02-06 11:27:23.504,473259.400000,33.577432590,73.152417760,439.543,-8.666541,5.028477,-0.109025
2026-02-06 11:27:23.775,473259.700000,33.577408080,73.152434530,439.544,-8.567635,4.951474,0.160138
2026-02-06 11:27:23.982,473259.900000,33.577392120,73.152445230,439.567,-8.537142,4.737022,0.908657
2026-02-06 11:27:24.206,473260.100000,33.577374760,73.152456260,439.701,-8.820749,4.735302,0.197176
2026-02-06 11:27:24.391,473260.300000,33.577358670,73.152466130,439.220,-8.893074,4.863494,0.507833
2026-02-06 11:27:24.525,473260.400000,33.577350150,73.152471160,439.460,-8.921800,4.712178,0.103580
2026-02-06 11:27:24.684,473260.500000,33.577342070,73.152475880,439.355,-8.903326,4.697058,0.377605
2026-02-06 11:27:24.892,473260.800000,33.577318940,73.152491800,438.882,-8.983390,4.714773,0.282801
2026-02-06 11:27:25.040,473260.900000,33.577309990,73.152496580,439.134,-9.050734,4.740527,0.297380
2026-02-06 11:27:25.226,473261.100000,33.577294370,73.152507710,438.827,-9.065601,4.927015,0.018489
2026-02-06 11:27:25.430,473261.300000,33.577277290,73.152517660,438.966,-9.325322,4.811346,-0.139412
2026-02-06 11:27:25.660,473261.500000,33.577260780,73.152527140,439.050,-9.057150,4.858344,0.299855
2026-02-06 11:27:25.694,473261.600000,33.577252140,73.152533450,438.831,-9.201196,4.990303,0.343212
2026-02-06 11:27:25.817,473261.700000,33.577244940,73.152538450,438.838,-9.155085,4.922738,0.111053
2026-02-06 11:27:26.021,473261.900000,33.577227510,73.152551070,439.165,-9.193419,4.974621,0.204672
