11:57.7,454336.7,33.60712636,73.13058627,378.617,-0.408124,0.449487,1.816379
11:57.8,454336.8,33.6071268,73.13058077,380.941,0.522894,-0.563715,-1.323147
11:57.9,454336.9,33.60713147,73.13057456,382.272,-0.168099,0.343974,0.706708
11:58.0,454337,33.60713413,73.13058023,381.417,-0.452277,0.625077,1.434208
11:58.1,454337.1,33.60714727,73.13056516,384.784,0.014539,-0.267267,-1.159647
11:58.2,454337.2,33.60715902,73.13054526,389.984,0.028537,0.209188,0.165961
11:58.3,454337.3,33.60716701,73.13053406,392.83,-0.063658,-0.013746,0.050838
11:58.4,454337.4,33.60717922,73.13051984,397.932,-0.001982,0.120436,-0.400023
11:58.5,454337.5,33.60717657,73.13052302,397.419,-0.172493,0.273848,0.812812
11:58.6,454337.6,33.60718743,73.13051537,397.982,0.335878,-0.444453,-1.814832
11:58.7,454337.7,33.60719861,73.1304927,403.299,1.121339,-1.394914,-3.794684
11:58.8,454337.8,33.60732954,73.13032022,447.205,0.030607,0.15355,0.015639
11:58.9,454337.9,33.6073325,73.13031637,447.393,0.075186,-0.013027,0.187497
11:59.0,454338,33.60733081,73.13031799,447.641,-0.207214,0.120271,0.203346
11:59.1,454338.1,33.60733013,73.13031951,447.436,-0.346862,0.292926,0.760209
11:59.2,454338.2,33.60733294,73.13031997,448.911,-0.113875,0.243509,0.488842
11:59.3,454338.3,33.60733182,73.13031924,448.857,-0.223111,0.025805,0.193276
11:59.4,454338.4,33.60733292,73.13031923,448.983,0.029702,0.107731,0.433706
11:59.5,454338.5,33.60733183,73.13031999,449.187,0.460444,-0.025377,-0.718752
11:59.6,454338.6,33.60733179,73.13032209,449.55,-0.123796,0.20457,0.679797
11:59.7,454338.7,33.60733209,73.13031997,448.775,-0.143216,0.15227,-0.028611
11:59.8,454338.8,33.60732301,73.13031981,446.761,-0.197337,-0.034385,-0.154705
11:59.9,454338.9,33.6073254,73.13031871,446.533,0.04162,0.050544,-0.276934
12:00.0,454339,33.60732877,73.13031726,446.73,-0.100902,0.058159,0.210389
12:00.1,454339.1,33.60733067,73.13031705,447.399,0.020788,-0.117549,-0.016393
12:00.2,454339.2,33.60732784,73.13031719,447.088,-0.259809,0.175973,0.0953
12:00.3,454339.3,33.60732445,73.13031645,446.549,0.192768,-0.074714,0.308294
12:00.4,454339.4,33.60732421,73.13031757,447.345,-0.034145,0.06892,0.118936
